customer_id,customer_gender,customer_age,customer_city,customer_signup_days_ago,preferred_vehicle_type,total_bookings,completed_rides,cancelled_rides,incomplete_rides,cancellation_rate,avg_customer_rating,customer_cancel_flag
C_004064,Non-Binary,23,Bangalore,166,Auto,9,7,1,1,0.1111111111111111,4.6,0
C_004065,Female,55,Mumbai,788,Auto,9,5,4,0,0.4444444444444444,4.0,1
C_004066,Non-Binary,39,Hyderabad,525,Auto,11,6,5,0,0.45454545454545453,4.6,1
C_004067,Non-Binary,35,Delhi,707,Cab,13,9,1,3,0.07692307692307693,4.6,0
C_004068,Non-Binary,31,Chennai,179,Cab,10,8,1,1,0.1,4.6,0
C_004069,Female,27,Hyderabad,904,Cab,7,4,3,0,0.42857142857142855,4.7,1
C_004070,Male,63,Delhi,372,Auto,8,7,1,0,0.125,3.7,0
C_004071,Male,30,Bangalore,974,Bike,6,3,2,1,0.3333333333333333,4.5,1
C_004072,Male,48,Hyderabad,609,Auto,9,7,2,0,0.2222222222222222,3.7,1
C_004073,Male,47,Delhi,762,Bike,6,3,3,0,0.5,4.1,1
C_004074,Male,20,Hyderabad,812,Auto,8,5,1,2,0.125,4.9,0
C_004075,Male,47,Delhi,350,Bike,16,13,3,0,0.1875,3.7,0
C_004076,Non-Binary,23,Mumbai,851,Bike,11,9,1,1,0.09090909090909091,4.0,0
C_004077,Male,46,Delhi,955,Bike,13,12,1,0,0.07692307692307693,3.6,0
C_004078,Male,25,Delhi,890,Auto,8,6,1,1,0.125,3.5,0
C_004079,Male,61,Delhi,561,Auto,6,4,2,0,0.3333333333333333,4.9,1
C_004080,Female,62,Chennai,318,Auto,5,4,0,1,0.0,4.4,0
C_004081,Male,60,Delhi,518,Bike,5,4,0,1,0.0,3.5,0
C_004082,Female,61,Mumbai,521,Cab,5,3,0,2,0.0,4.4,0
C_004083,Male,50,Bangalore,641,Cab,7,6,1,0,0.14285714285714285,3.8,0
C_004084,Male,34,Mumbai,281,Bike,7,6,1,0,0.14285714285714285,4.7,0
C_004085,Male,28,Bangalore,106,Cab,11,9,1,1,0.09090909090909091,4.4,0
C_004086,Non-Binary,30,Chennai,676,Auto,7,5,0,2,0.0,4.4,0
C_004087,Female,28,Chennai,421,Cab,12,9,2,1,0.16666666666666666,4.8,0
C_004088,Female,48,Chennai,441,Auto,13,10,3,0,0.23076923076923078,3.5,1
C_004089,Non-Binary,45,Bangalore,202,Cab,10,6,3,1,0.3,4.1,1
C_004090,Female,61,Mumbai,904,Bike,10,8,2,0,0.2,3.7,0
C_004091,Female,23,Hyderabad,230,Auto,16,10,3,3,0.1875,4.7,0
C_004092,Female,58,Chennai,246,Bike,14,7,6,1,0.42857142857142855,3.8,1
C_004093,Non-Binary,33,Bangalore,405,Auto,9,7,2,0,0.2222222222222222,4.2,1
C_004094,Male,21,Mumbai,749,Cab,21,12,8,1,0.38095238095238093,4.3,1
C_004095,Male,52,Chennai,615,Bike,9,6,3,0,0.3333333333333333,4.1,1
C_004096,Non-Binary,43,Delhi,40,Auto,5,5,0,0,0.0,3.6,0
C_004097,Female,29,Mumbai,828,Auto,8,4,4,0,0.5,4.9,1
C_004098,Female,28,Bangalore,797,Cab,13,7,4,2,0.3076923076923077,4.8,1
C_004099,Female,54,Hyderabad,41,Auto,10,7,3,0,0.3,4.6,1
C_004100,Non-Binary,42,Hyderabad,921,Auto,8,5,3,0,0.375,3.6,1
C_004101,Female,35,Hyderabad,619,Auto,12,9,3,0,0.25,3.8,1
C_004102,Female,36,Delhi,464,Auto,13,8,1,4,0.07692307692307693,3.8,0
C_004103,Female,40,Mumbai,713,Bike,7,5,2,0,0.2857142857142857,3.5,1
C_004104,Non-Binary,55,Chennai,637,Bike,13,8,3,2,0.23076923076923078,4.3,1
C_004105,Female,35,Mumbai,847,Bike,9,8,0,1,0.0,3.6,0
C_004106,Non-Binary,43,Hyderabad,402,Bike,11,7,3,1,0.2727272727272727,4.6,1
C_004107,Male,23,Delhi,302,Auto,7,5,2,0,0.2857142857142857,3.7,1
C_004108,Non-Binary,21,Hyderabad,960,Auto,4,1,2,1,0.5,5.0,1
C_004109,Male,61,Bangalore,926,Bike,9,7,2,0,0.2222222222222222,3.9,1
C_004110,Male,46,Mumbai,954,Bike,11,8,3,0,0.2727272727272727,4.2,1
C_004111,Non-Binary,51,Delhi,720,Auto,11,7,3,1,0.2727272727272727,4.6,1
C_004112,Female,34,Hyderabad,605,Cab,8,7,1,0,0.125,4.9,0
C_004113,Non-Binary,60,Delhi,538,Cab,7,7,0,0,0.0,4.4,0
C_004114,Male,60,Bangalore,161,Bike,11,9,2,0,0.18181818181818182,4.0,0
C_004115,Female,33,Bangalore,884,Auto,15,13,1,1,0.06666666666666667,4.5,0
C_004116,Non-Binary,19,Mumbai,953,Bike,11,8,3,0,0.2727272727272727,4.9,1
C_004117,Female,51,Delhi,813,Auto,8,3,5,0,0.625,4.6,1
C_004118,Female,25,Hyderabad,348,Bike,7,4,3,0,0.42857142857142855,4.3,1
C_004119,Non-Binary,30,Hyderabad,873,Auto,8,5,2,1,0.25,4.5,1
C_004120,Female,59,Chennai,978,Bike,13,8,5,0,0.38461538461538464,4.5,1
C_004121,Non-Binary,25,Hyderabad,882,Cab,12,10,2,0,0.16666666666666666,4.5,0
C_004122,Male,47,Mumbai,650,Auto,21,16,5,0,0.23809523809523808,5.0,1
C_004123,Non-Binary,49,Bangalore,814,Cab,10,5,5,0,0.5,4.8,1
C_004124,Female,53,Hyderabad,197,Cab,8,7,0,1,0.0,3.8,0
C_004125,Non-Binary,64,Chennai,426,Cab,8,5,2,1,0.25,4.4,1
C_004126,Female,47,Mumbai,209,Bike,12,9,1,2,0.08333333333333333,4.0,0
C_004127,Male,18,Mumbai,87,Bike,3,1,0,2,0.0,4.4,0
C_004128,Male,60,Mumbai,509,Bike,12,4,4,4,0.3333333333333333,5.0,1
C_004129,Female,56,Mumbai,962,Auto,9,5,4,0,0.4444444444444444,4.0,1
C_004130,Female,34,Mumbai,620,Bike,9,6,3,0,0.3333333333333333,4.0,1
C_004131,Non-Binary,37,Mumbai,489,Auto,16,11,4,1,0.25,3.8,1
C_004132,Female,41,Bangalore,90,Auto,14,8,4,2,0.2857142857142857,4.5,1
C_004133,Non-Binary,39,Bangalore,398,Auto,8,1,6,1,0.75,4.8,1
C_004134,Female,46,Chennai,150,Bike,8,3,2,3,0.25,3.7,1
C_004135,Male,39,Hyderabad,748,Cab,7,6,1,0,0.14285714285714285,4.0,0
C_004136,Non-Binary,61,Delhi,575,Bike,10,8,2,0,0.2,4.3,0
C_004137,Non-Binary,26,Bangalore,611,Auto,9,6,3,0,0.3333333333333333,3.9,1
C_004138,Male,54,Delhi,46,Cab,9,5,2,2,0.2222222222222222,4.8,1
C_004139,Female,27,Chennai,525,Auto,8,5,3,0,0.375,4.6,1
C_004140,Female,53,Hyderabad,526,Bike,6,5,0,1,0.0,3.9,0
C_004141,Male,54,Bangalore,534,Cab,10,8,2,0,0.2,4.5,0
C_004142,Non-Binary,45,Bangalore,561,Auto,8,7,1,0,0.125,4.6,0
C_004143,Male,45,Hyderabad,998,Bike,12,10,1,1,0.08333333333333333,4.1,0
C_004144,Male,59,Hyderabad,344,Bike,16,12,4,0,0.25,4.7,1
C_004145,Female,60,Delhi,98,Cab,9,7,1,1,0.1111111111111111,4.8,0
C_004146,Female,38,Delhi,756,Bike,13,8,2,3,0.15384615384615385,3.9,0
C_004147,Non-Binary,41,Hyderabad,190,Bike,5,5,0,0,0.0,4.6,0
C_004148,Male,59,Bangalore,643,Cab,7,2,3,2,0.42857142857142855,4.5,1
C_004149,Male,57,Mumbai,917,Cab,12,8,4,0,0.3333333333333333,4.6,1
C_004150,Non-Binary,19,Chennai,747,Cab,5,4,1,0,0.2,4.6,0
C_004151,Female,25,Chennai,174,Cab,12,8,4,0,0.3333333333333333,3.9,1
C_004152,Female,44,Delhi,598,Bike,9,5,3,1,0.3333333333333333,3.5,1
C_004153,Male,39,Hyderabad,624,Auto,7,4,1,2,0.14285714285714285,4.7,0
C_004154,Female,54,Bangalore,414,Cab,12,12,0,0,0.0,4.4,0
C_004155,Female,44,Bangalore,298,Auto,15,11,3,1,0.2,3.6,0
C_004156,Non-Binary,46,Delhi,952,Bike,9,5,3,1,0.3333333333333333,3.9,1
C_004157,Male,20,Delhi,483,Bike,9,7,2,0,0.2222222222222222,3.9,1
C_004158,Non-Binary,61,Mumbai,728,Bike,7,4,1,2,0.14285714285714285,3.6,0
C_004159,Female,30,Chennai,547,Bike,10,9,1,0,0.1,3.8,0
C_004160,Male,62,Chennai,894,Auto,9,5,2,2,0.2222222222222222,4.2,1
C_004161,Non-Binary,27,Chennai,379,Cab,10,5,4,1,0.4,4.3,1
C_004162,Female,53,Delhi,139,Cab,7,6,1,0,0.14285714285714285,4.8,0
C_004163,Non-Binary,26,Mumbai,512,Auto,11,8,2,1,0.18181818181818182,3.9,0
C_004164,Female,44,Hyderabad,436,Bike,5,4,1,0,0.2,3.7,0
C_004165,Female,51,Delhi,679,Cab,10,8,2,0,0.2,3.9,0
C_004166,Male,18,Mumbai,80,Auto,11,8,1,2,0.09090909090909091,3.8,0
C_004167,Non-Binary,49,Delhi,432,Auto,15,13,1,1,0.06666666666666667,4.8,0
C_004168,Non-Binary,42,Hyderabad,592,Bike,10,7,3,0,0.3,4.2,1
C_004169,Female,46,Hyderabad,505,Bike,11,10,0,1,0.0,3.6,0
C_004170,Female,24,Mumbai,116,Auto,7,6,1,0,0.14285714285714285,4.9,0
C_004171,Non-Binary,20,Bangalore,97,Cab,15,13,2,0,0.13333333333333333,5.0,0
C_004172,Male,37,Hyderabad,625,Auto,13,10,3,0,0.23076923076923078,4.1,1
C_004173,Non-Binary,37,Hyderabad,71,Cab,13,7,4,2,0.3076923076923077,4.3,1
C_004174,Male,47,Hyderabad,760,Bike,14,10,3,1,0.21428571428571427,4.7,1
C_004175,Non-Binary,52,Hyderabad,86,Auto,11,8,2,1,0.18181818181818182,3.7,0
C_004176,Female,52,Bangalore,767,Cab,6,5,0,1,0.0,3.8,0
C_004177,Non-Binary,56,Chennai,225,Auto,6,3,3,0,0.5,4.7,1
C_004178,Non-Binary,44,Chennai,789,Auto,14,9,1,4,0.07142857142857142,4.9,0
C_004179,Female,43,Hyderabad,707,Auto,10,10,0,0,0.0,4.3,0
C_004180,Female,31,Bangalore,91,Cab,11,8,3,0,0.2727272727272727,3.8,1
C_004181,Male,34,Delhi,292,Cab,18,12,4,2,0.2222222222222222,3.9,1
C_004182,Female,35,Bangalore,141,Cab,7,5,1,1,0.14285714285714285,4.0,0
C_004183,Non-Binary,62,Mumbai,794,Auto,7,4,2,1,0.2857142857142857,3.8,1
C_004184,Non-Binary,46,Delhi,740,Bike,14,8,1,5,0.07142857142857142,4.3,0
C_004185,Non-Binary,37,Chennai,207,Bike,11,6,3,2,0.2727272727272727,4.3,1
C_004186,Male,44,Chennai,977,Auto,9,6,3,0,0.3333333333333333,4.0,1
C_004187,Male,35,Bangalore,55,Bike,10,5,2,3,0.2,4.4,0
C_004188,Female,21,Chennai,439,Cab,13,10,3,0,0.23076923076923078,3.5,1
C_004189,Male,18,Bangalore,787,Bike,13,11,1,1,0.07692307692307693,4.2,0
C_004190,Non-Binary,18,Bangalore,560,Cab,14,9,4,1,0.2857142857142857,3.9,1
C_004191,Non-Binary,43,Bangalore,806,Cab,10,9,1,0,0.1,4.7,0
C_004192,Male,62,Bangalore,346,Bike,15,10,5,0,0.3333333333333333,3.8,1
C_004193,Non-Binary,37,Bangalore,561,Cab,11,6,5,0,0.45454545454545453,5.0,1
C_004194,Non-Binary,40,Mumbai,135,Cab,7,6,1,0,0.14285714285714285,3.5,0
C_004195,Male,27,Mumbai,778,Auto,12,8,4,0,0.3333333333333333,3.8,1
C_004196,Male,28,Mumbai,847,Auto,9,5,4,0,0.4444444444444444,4.0,1
C_004197,Male,58,Bangalore,493,Cab,9,6,2,1,0.2222222222222222,4.2,1
C_004198,Female,58,Chennai,275,Bike,14,7,2,5,0.14285714285714285,4.3,0
C_004199,Male,22,Delhi,110,Bike,12,10,2,0,0.16666666666666666,3.8,0
C_004200,Male,18,Mumbai,691,Auto,17,12,3,2,0.17647058823529413,4.2,0
C_004201,Female,34,Hyderabad,938,Auto,10,5,3,2,0.3,3.9,1
C_004202,Non-Binary,39,Hyderabad,425,Auto,11,7,1,3,0.09090909090909091,3.6,0
C_004203,Non-Binary,51,Bangalore,551,Bike,11,9,2,0,0.18181818181818182,4.5,0
C_004204,Male,62,Delhi,862,Cab,10,6,4,0,0.4,4.7,1
C_004205,Female,58,Mumbai,765,Auto,6,6,0,0,0.0,4.1,0
C_004206,Male,46,Bangalore,955,Auto,14,9,3,2,0.21428571428571427,3.7,1
C_004207,Non-Binary,21,Chennai,293,Cab,12,11,1,0,0.08333333333333333,4.3,0
C_004208,Female,22,Delhi,690,Auto,10,6,3,1,0.3,4.1,1
C_004209,Male,28,Chennai,819,Auto,13,6,5,2,0.38461538461538464,3.7,1
C_004210,Non-Binary,38,Chennai,303,Bike,9,7,2,0,0.2222222222222222,4.5,1
C_004211,Non-Binary,52,Hyderabad,735,Bike,12,9,3,0,0.25,4.2,1
C_004212,Non-Binary,29,Mumbai,973,Auto,15,11,2,2,0.13333333333333333,4.2,0
C_004213,Male,43,Bangalore,201,Bike,6,4,1,1,0.16666666666666666,3.6,0
C_004214,Female,36,Chennai,294,Bike,10,7,2,1,0.2,5.0,0
C_004215,Non-Binary,62,Chennai,992,Auto,17,10,6,1,0.35294117647058826,3.6,1
C_004216,Female,24,Bangalore,851,Bike,11,8,2,1,0.18181818181818182,4.1,0
C_004217,Non-Binary,64,Delhi,55,Cab,8,5,2,1,0.25,4.6,1
C_004218,Male,24,Bangalore,498,Bike,6,6,0,0,0.0,3.7,0
C_004219,Non-Binary,43,Bangalore,891,Cab,4,3,1,0,0.25,3.8,1
C_004220,Non-Binary,57,Mumbai,505,Cab,11,9,2,0,0.18181818181818182,4.3,0
C_004221,Female,22,Hyderabad,385,Auto,3,3,0,0,0.0,4.4,0
C_004222,Non-Binary,38,Chennai,55,Bike,4,3,0,1,0.0,4.9,0
C_004223,Male,31,Hyderabad,63,Auto,8,8,0,0,0.0,4.7,0
C_004224,Non-Binary,21,Delhi,293,Cab,9,6,1,2,0.1111111111111111,3.7,0
C_004225,Female,40,Chennai,167,Bike,11,6,5,0,0.45454545454545453,4.5,1
C_004226,Female,59,Hyderabad,845,Bike,5,2,1,2,0.2,4.7,0
C_004227,Non-Binary,37,Delhi,724,Auto,6,5,1,0,0.16666666666666666,4.1,0
C_004228,Non-Binary,32,Mumbai,904,Auto,13,9,1,3,0.07692307692307693,3.6,0
C_004229,Male,62,Delhi,783,Cab,10,5,4,1,0.4,4.5,1
C_004230,Male,46,Hyderabad,595,Cab,12,9,2,1,0.16666666666666666,3.8,0
C_004231,Male,25,Bangalore,491,Cab,12,7,3,2,0.25,4.2,1
C_004232,Non-Binary,58,Chennai,197,Bike,4,2,1,1,0.25,4.7,1
C_004233,Male,36,Mumbai,660,Bike,9,5,4,0,0.4444444444444444,4.1,1
C_004234,Non-Binary,56,Hyderabad,684,Bike,9,7,1,1,0.1111111111111111,4.5,0
C_004235,Female,63,Mumbai,110,Bike,9,7,2,0,0.2222222222222222,3.7,1
C_004236,Male,45,Delhi,786,Auto,4,3,0,1,0.0,4.9,0
C_004237,Male,63,Hyderabad,943,Cab,14,11,2,1,0.14285714285714285,4.1,0
C_004238,Female,44,Bangalore,893,Bike,14,10,4,0,0.2857142857142857,4.1,1
C_004239,Male,21,Bangalore,899,Cab,8,4,4,0,0.5,3.8,1
C_004240,Female,32,Bangalore,436,Bike,6,5,1,0,0.16666666666666666,4.8,0
C_004241,Non-Binary,52,Bangalore,603,Bike,13,5,5,3,0.38461538461538464,4.2,1
C_004242,Male,54,Chennai,75,Auto,9,8,1,0,0.1111111111111111,4.1,0
C_004243,Non-Binary,18,Mumbai,628,Bike,8,5,3,0,0.375,4.8,1
C_004244,Non-Binary,20,Hyderabad,640,Auto,11,9,2,0,0.18181818181818182,4.4,0
C_004245,Female,64,Bangalore,836,Auto,13,7,3,3,0.23076923076923078,3.6,1
C_004246,Male,41,Chennai,940,Cab,8,5,3,0,0.375,5.0,1
C_004247,Non-Binary,44,Bangalore,82,Bike,6,4,2,0,0.3333333333333333,4.4,1
C_004248,Non-Binary,57,Bangalore,733,Bike,10,6,3,1,0.3,4.9,1
C_004249,Male,53,Delhi,988,Auto,10,8,1,1,0.1,4.2,0
C_004250,Female,51,Hyderabad,505,Bike,8,4,2,2,0.25,4.3,1
C_004251,Female,46,Mumbai,621,Cab,8,5,2,1,0.25,4.0,1
C_004252,Non-Binary,41,Delhi,45,Auto,10,9,1,0,0.1,4.1,0
C_004253,Female,41,Delhi,389,Bike,11,7,3,1,0.2727272727272727,4.3,1
C_004254,Male,59,Mumbai,516,Cab,7,4,1,2,0.14285714285714285,4.8,0
C_004255,Female,21,Bangalore,867,Cab,10,7,2,1,0.2,4.0,0
C_004256,Female,20,Bangalore,735,Bike,6,4,1,1,0.16666666666666666,4.4,0
C_004257,Non-Binary,51,Hyderabad,531,Bike,6,6,0,0,0.0,4.7,0
C_004258,Non-Binary,40,Bangalore,170,Auto,12,6,5,1,0.4166666666666667,5.0,1
C_004259,Male,40,Delhi,649,Cab,7,6,0,1,0.0,3.8,0
C_004260,Non-Binary,62,Delhi,844,Cab,10,9,1,0,0.1,3.9,0
C_004261,Female,22,Delhi,806,Cab,8,5,3,0,0.375,3.6,1
C_004262,Male,48,Mumbai,476,Bike,8,8,0,0,0.0,4.7,0
C_004263,Male,58,Bangalore,319,Auto,12,9,3,0,0.25,5.0,1
C_004264,Male,23,Bangalore,238,Bike,5,2,2,1,0.4,3.8,1
C_004265,Male,54,Bangalore,504,Bike,12,6,6,0,0.5,3.8,1
C_004266,Non-Binary,27,Bangalore,442,Bike,9,6,2,1,0.2222222222222222,4.4,1
C_004267,Male,57,Hyderabad,706,Bike,5,4,1,0,0.2,4.0,0
C_004268,Male,24,Hyderabad,456,Bike,14,11,3,0,0.21428571428571427,3.7,1
C_004269,Female,56,Delhi,883,Auto,8,5,1,2,0.125,4.4,0
C_004270,Non-Binary,55,Delhi,400,Cab,13,7,5,1,0.38461538461538464,4.8,1
C_004271,Non-Binary,38,Mumbai,861,Auto,6,3,3,0,0.5,4.6,1
C_004272,Male,37,Chennai,693,Auto,10,7,2,1,0.2,4.0,0
C_004273,Male,20,Delhi,996,Cab,11,8,3,0,0.2727272727272727,4.2,1
C_004274,Male,39,Bangalore,319,Bike,14,10,3,1,0.21428571428571427,4.4,1
C_004275,Male,64,Delhi,461,Cab,9,7,0,2,0.0,4.9,0
C_004276,Non-Binary,21,Delhi,297,Auto,10,6,2,2,0.2,4.2,0
C_004277,Female,45,Hyderabad,180,Bike,11,9,1,1,0.09090909090909091,3.8,0
C_004278,Female,29,Bangalore,748,Cab,14,7,5,2,0.35714285714285715,4.0,1
C_004279,Male,55,Mumbai,284,Bike,8,8,0,0,0.0,4.4,0
C_004280,Non-Binary,53,Mumbai,382,Cab,8,6,2,0,0.25,3.7,1
C_004281,Male,64,Mumbai,406,Cab,6,5,1,0,0.16666666666666666,4.0,0
C_004282,Female,58,Delhi,682,Bike,11,9,2,0,0.18181818181818182,3.5,0
C_004283,Non-Binary,22,Mumbai,884,Cab,18,13,4,1,0.2222222222222222,4.5,1
C_004284,Non-Binary,30,Mumbai,387,Cab,9,9,0,0,0.0,4.3,0
C_004285,Male,40,Mumbai,637,Cab,15,11,4,0,0.26666666666666666,4.9,1
C_004286,Non-Binary,47,Hyderabad,970,Auto,10,6,4,0,0.4,4.4,1
C_004287,Non-Binary,54,Bangalore,399,Bike,8,7,1,0,0.125,4.3,0
C_004288,Male,42,Hyderabad,256,Auto,5,4,0,1,0.0,3.9,0
C_004289,Female,44,Bangalore,734,Bike,12,12,0,0,0.0,4.4,0
C_004290,Male,31,Hyderabad,332,Cab,15,11,4,0,0.26666666666666666,3.8,1
C_004291,Female,64,Bangalore,855,Auto,9,6,3,0,0.3333333333333333,4.6,1
C_004292,Non-Binary,53,Mumbai,418,Cab,7,4,2,1,0.2857142857142857,3.8,1
C_004293,Female,56,Chennai,406,Auto,9,6,0,3,0.0,4.3,0
C_004294,Male,33,Mumbai,147,Cab,16,9,5,2,0.3125,4.4,1
C_004295,Female,39,Chennai,34,Cab,12,9,1,2,0.08333333333333333,3.6,0
C_004296,Male,38,Mumbai,473,Bike,7,6,0,1,0.0,3.9,0
C_004297,Non-Binary,38,Hyderabad,381,Bike,14,9,5,0,0.35714285714285715,3.8,1
C_004298,Female,25,Chennai,784,Bike,11,6,5,0,0.45454545454545453,4.2,1
C_004299,Female,33,Mumbai,562,Bike,13,6,5,2,0.38461538461538464,4.8,1
C_004300,Male,48,Delhi,693,Bike,16,13,1,2,0.0625,4.7,0
C_004301,Male,59,Chennai,669,Cab,8,4,3,1,0.375,3.6,1
C_004302,Female,27,Bangalore,153,Cab,3,3,0,0,0.0,4.8,0
C_004303,Male,49,Hyderabad,687,Auto,12,7,4,1,0.3333333333333333,3.8,1
C_004304,Male,51,Mumbai,306,Bike,12,9,1,2,0.08333333333333333,3.6,0
C_004305,Female,26,Mumbai,851,Cab,12,8,2,2,0.16666666666666666,3.5,0
C_004306,Female,34,Bangalore,423,Cab,14,8,5,1,0.35714285714285715,4.0,1
C_004307,Non-Binary,28,Mumbai,693,Bike,8,5,2,1,0.25,3.8,1
C_004308,Female,49,Mumbai,389,Cab,10,7,3,0,0.3,3.6,1
C_004309,Female,27,Bangalore,652,Cab,10,6,3,1,0.3,4.0,1
C_004310,Male,39,Bangalore,498,Cab,9,7,1,1,0.1111111111111111,4.5,0
C_004311,Female,34,Delhi,657,Bike,8,5,1,2,0.125,4.8,0
C_004312,Female,21,Delhi,729,Bike,6,4,2,0,0.3333333333333333,3.7,1
C_004313,Non-Binary,64,Bangalore,86,Auto,5,4,0,1,0.0,4.8,0
C_004314,Female,42,Chennai,280,Auto,11,7,1,3,0.09090909090909091,4.6,0
C_004315,Female,38,Chennai,925,Auto,15,8,6,1,0.4,4.4,1
C_004316,Non-Binary,54,Chennai,948,Cab,6,3,1,2,0.16666666666666666,3.6,0
C_004317,Non-Binary,55,Hyderabad,179,Cab,6,5,1,0,0.16666666666666666,3.6,0
C_004318,Female,18,Delhi,481,Bike,8,7,0,1,0.0,4.3,0
C_004319,Non-Binary,42,Chennai,191,Auto,7,4,2,1,0.2857142857142857,4.3,1
C_004320,Non-Binary,53,Chennai,149,Bike,8,5,2,1,0.25,3.6,1
C_004321,Male,34,Chennai,611,Bike,7,6,1,0,0.14285714285714285,4.0,0
C_004322,Male,58,Bangalore,953,Bike,11,8,1,2,0.09090909090909091,3.7,0
C_004323,Non-Binary,41,Mumbai,380,Auto,8,5,3,0,0.375,4.1,1
C_004324,Female,19,Hyderabad,128,Auto,14,10,4,0,0.2857142857142857,4.7,1
C_004325,Male,57,Mumbai,196,Bike,10,7,3,0,0.3,4.0,1
C_004326,Non-Binary,32,Delhi,839,Cab,8,4,4,0,0.5,4.5,1
C_004327,Non-Binary,49,Mumbai,692,Auto,12,8,4,0,0.3333333333333333,4.8,1
C_004328,Male,56,Hyderabad,867,Bike,9,4,5,0,0.5555555555555556,3.5,1
C_004329,Non-Binary,23,Chennai,543,Auto,7,5,0,2,0.0,4.1,0
C_004330,Female,18,Chennai,693,Auto,10,7,3,0,0.3,4.5,1
C_004331,Female,64,Bangalore,430,Bike,10,8,2,0,0.2,3.5,0
C_004332,Non-Binary,40,Bangalore,394,Bike,13,10,2,1,0.15384615384615385,3.6,0
C_004333,Non-Binary,56,Hyderabad,606,Cab,8,5,2,1,0.25,3.8,1
C_004334,Female,34,Chennai,355,Auto,13,12,0,1,0.0,4.1,0
C_004335,Male,51,Mumbai,610,Bike,11,7,2,2,0.18181818181818182,4.0,0
C_004336,Female,58,Mumbai,662,Cab,8,8,0,0,0.0,4.9,0
C_004337,Non-Binary,46,Hyderabad,650,Bike,15,10,4,1,0.26666666666666666,4.6,1
C_004338,Non-Binary,26,Bangalore,857,Auto,12,8,4,0,0.3333333333333333,3.8,1
C_004339,Non-Binary,30,Mumbai,276,Cab,8,6,2,0,0.25,4.9,1
C_004340,Non-Binary,23,Delhi,463,Auto,8,5,3,0,0.375,3.8,1
C_004341,Female,23,Hyderabad,122,Bike,9,6,3,0,0.3333333333333333,4.9,1
C_004342,Male,37,Delhi,297,Cab,7,6,1,0,0.14285714285714285,3.9,0
C_004343,Non-Binary,20,Delhi,644,Bike,12,7,4,1,0.3333333333333333,4.2,1
C_004344,Male,34,Bangalore,972,Bike,10,10,0,0,0.0,3.8,0
C_004345,Female,29,Chennai,992,Auto,7,4,1,2,0.14285714285714285,4.2,0
C_004346,Male,64,Hyderabad,653,Bike,11,10,1,0,0.09090909090909091,4.0,0
C_004347,Female,62,Chennai,350,Bike,12,8,4,0,0.3333333333333333,3.5,1
C_004348,Female,18,Mumbai,952,Bike,18,12,6,0,0.3333333333333333,4.1,1
C_004349,Male,34,Mumbai,845,Auto,11,8,3,0,0.2727272727272727,4.3,1
C_004350,Male,20,Hyderabad,885,Bike,9,6,3,0,0.3333333333333333,3.7,1
C_004351,Non-Binary,43,Bangalore,91,Bike,7,5,2,0,0.2857142857142857,4.2,1
C_004352,Non-Binary,32,Mumbai,329,Auto,16,11,3,2,0.1875,4.8,0
C_004353,Non-Binary,53,Mumbai,432,Bike,10,5,2,3,0.2,4.9,0
C_004354,Male,49,Chennai,984,Auto,6,6,0,0,0.0,4.6,0
C_004355,Female,49,Mumbai,677,Cab,8,8,0,0,0.0,4.7,0
C_004356,Male,21,Bangalore,596,Cab,12,7,4,1,0.3333333333333333,3.8,1
C_004357,Female,35,Mumbai,649,Bike,10,6,4,0,0.4,5.0,1
C_004358,Non-Binary,36,Mumbai,332,Cab,8,4,2,2,0.25,3.8,1
C_004359,Female,60,Delhi,799,Cab,10,7,3,0,0.3,4.4,1
C_004360,Female,52,Bangalore,282,Cab,10,6,3,1,0.3,3.8,1
C_004361,Non-Binary,57,Mumbai,763,Cab,8,7,0,1,0.0,3.5,0
C_004362,Female,31,Bangalore,507,Bike,10,6,4,0,0.4,3.8,1
C_004363,Non-Binary,50,Bangalore,398,Cab,12,9,3,0,0.25,3.6,1
C_004364,Non-Binary,31,Mumbai,708,Bike,10,6,2,2,0.2,4.3,0
C_004365,Male,51,Mumbai,970,Auto,5,3,1,1,0.2,4.0,0
C_004366,Female,21,Bangalore,189,Cab,5,2,3,0,0.6,4.4,1
C_004367,Non-Binary,41,Chennai,990,Cab,7,6,1,0,0.14285714285714285,4.5,0
C_004368,Male,46,Chennai,195,Auto,7,4,3,0,0.42857142857142855,4.6,1
C_004369,Non-Binary,36,Bangalore,234,Cab,13,9,1,3,0.07692307692307693,4.5,0
C_004370,Female,23,Bangalore,296,Auto,6,4,1,1,0.16666666666666666,4.6,0
C_004371,Male,50,Chennai,167,Cab,7,5,2,0,0.2857142857142857,4.0,1
C_004372,Male,57,Chennai,397,Auto,12,7,3,2,0.25,3.9,1
C_004373,Female,36,Delhi,472,Auto,10,5,5,0,0.5,4.6,1
C_004374,Female,18,Chennai,887,Auto,9,7,2,0,0.2222222222222222,4.8,1
C_004375,Female,22,Chennai,789,Bike,11,3,5,3,0.45454545454545453,4.4,1
C_004376,Female,44,Hyderabad,596,Auto,7,5,1,1,0.14285714285714285,4.6,0
C_004377,Non-Binary,33,Mumbai,945,Auto,10,9,1,0,0.1,3.8,0
C_004378,Male,23,Delhi,750,Auto,8,5,3,0,0.375,4.4,1
C_004379,Male,57,Delhi,46,Bike,11,6,3,2,0.2727272727272727,3.5,1
