city,pickup_location,hour_of_day,vehicle_type,total_requests,completed_rides,cancelled_rides,avg_wait_time_min,avg_surge_multiplier,demand_level
Delhi,Loc_33,15,Auto,7,3,3,101.55857142857143,1.6142857142857143,Medium
Delhi,Loc_33,15,Bike,10,6,2,80.527,1.49,Medium
Delhi,Loc_33,15,Cab,6,3,2,38.031666666666666,1.6500000000000001,Medium
Delhi,Loc_33,16,Auto,4,4,0,80.965,1.525,Low
Delhi,Loc_33,16,Bike,3,3,0,54.300000000000004,1.3,Low
Delhi,Loc_33,16,Cab,8,7,1,54.835,1.3625,Medium
Delhi,Loc_33,17,Auto,5,4,1,56.888,1.94,Low
Delhi,Loc_33,17,Bike,11,10,1,63.83909090909091,1.8727272727272728,Medium
Delhi,Loc_33,17,Cab,8,7,1,86.4225,2.0,Medium
Delhi,Loc_33,18,Auto,12,4,5,70.67083333333333,1.8083333333333333,Medium
Delhi,Loc_33,18,Bike,7,4,3,47.574285714285715,1.6857142857142857,Medium
Delhi,Loc_33,18,Cab,3,2,1,57.526666666666664,1.6333333333333335,Low
Delhi,Loc_33,19,Auto,4,2,2,28.0675,1.7999999999999998,Low
Delhi,Loc_33,19,Bike,4,1,2,68.9575,1.775,Low
Delhi,Loc_33,19,Cab,4,2,2,38.765,1.5750000000000002,Low
Delhi,Loc_33,20,Auto,8,7,1,50.17875,1.675,Medium
Delhi,Loc_33,20,Bike,5,2,3,57.052,1.6800000000000002,Low
Delhi,Loc_33,20,Cab,6,2,4,41.47,1.95,Medium
Delhi,Loc_33,21,Auto,1,1,0,160.54,2.0,Low
Delhi,Loc_33,21,Bike,3,1,2,34.443333333333335,1.2666666666666666,Low
Delhi,Loc_33,21,Cab,3,2,1,43.22666666666667,1.7666666666666666,Low
Delhi,Loc_33,22,Auto,9,7,2,56.58888888888889,1.3888888888888888,Medium
Delhi,Loc_33,22,Bike,9,6,3,55.93888888888889,1.6555555555555557,Medium
Delhi,Loc_33,22,Cab,5,2,1,83.846,1.6800000000000002,Low
Delhi,Loc_33,23,Auto,5,0,4,65.374,1.6800000000000002,Low
Delhi,Loc_33,23,Bike,5,3,0,51.470000000000006,1.24,Low
Delhi,Loc_33,23,Cab,5,4,0,45.194,1.3399999999999999,Low
Delhi,Loc_34,0,Auto,4,4,0,56.105000000000004,1.625,Low
Delhi,Loc_34,0,Bike,5,3,2,63.407999999999994,1.7,Low
Delhi,Loc_34,0,Cab,4,2,2,63.4675,1.4,Low
Delhi,Loc_34,1,Auto,5,2,2,84.124,1.56,Low
Delhi,Loc_34,1,Bike,3,2,1,78.91333333333334,1.6000000000000003,Low
Delhi,Loc_34,1,Cab,6,4,2,94.26666666666667,1.55,Medium
Delhi,Loc_34,2,Auto,6,6,0,64.48,1.6166666666666665,Medium
Delhi,Loc_34,2,Bike,4,3,1,44.182500000000005,1.625,Low
Delhi,Loc_34,2,Cab,6,2,4,39.68333333333334,1.5833333333333333,Medium
Delhi,Loc_34,3,Auto,5,5,0,46.53,1.3800000000000001,Low
Delhi,Loc_34,3,Bike,8,7,1,58.0325,1.4,Medium
Delhi,Loc_34,3,Cab,4,2,2,69.71000000000001,1.625,Low
Delhi,Loc_34,4,Auto,9,8,1,75.36777777777777,1.411111111111111,Medium
Delhi,Loc_34,4,Bike,8,4,2,65.63499999999999,1.4625,Medium
Delhi,Loc_34,4,Cab,4,1,1,59.45,1.575,Low
Delhi,Loc_34,5,Auto,6,3,3,67.8,1.6333333333333335,Medium
Delhi,Loc_34,5,Bike,3,2,1,84.54,1.4666666666666668,Low
Delhi,Loc_34,5,Cab,5,3,1,71.27799999999999,1.6199999999999999,Low
Delhi,Loc_34,6,Auto,5,4,1,73.96799999999999,1.54,Low
Delhi,Loc_34,6,Bike,8,7,1,70.80625,1.4875,Medium
Delhi,Loc_34,6,Cab,4,3,0,80.60499999999999,1.475,Low
Delhi,Loc_34,7,Auto,3,1,2,39.73,1.4000000000000001,Low
Delhi,Loc_34,7,Bike,2,1,1,116.97,1.45,Low
Delhi,Loc_34,7,Cab,5,4,1,75.282,1.72,Low
Delhi,Loc_34,8,Auto,7,6,0,43.44,1.7428571428571427,Medium
Delhi,Loc_34,8,Bike,9,7,1,65.25888888888889,1.7999999999999998,Medium
Delhi,Loc_34,8,Cab,4,3,0,45.2875,1.875,Low
Delhi,Loc_34,9,Auto,2,1,0,67.17500000000001,1.5,Low
Delhi,Loc_34,9,Bike,5,3,2,53.164,1.8800000000000001,Low
Delhi,Loc_34,9,Cab,8,6,1,62.44875,1.7625,Medium
Delhi,Loc_34,10,Auto,4,2,2,68.1925,1.8,Low
Delhi,Loc_34,10,Bike,3,2,1,69.70666666666666,1.8333333333333333,Low
Delhi,Loc_34,10,Cab,5,4,1,45.624,1.54,Low
Delhi,Loc_34,11,Auto,6,3,2,73.17166666666667,1.7833333333333332,Medium
Delhi,Loc_34,11,Bike,5,4,1,78.54400000000001,1.46,Low
Delhi,Loc_34,11,Cab,4,3,0,55.295,1.625,Low
Delhi,Loc_34,12,Auto,4,1,2,76.6275,1.6,Low
Delhi,Loc_34,12,Bike,2,2,0,68.815,1.65,Low
Delhi,Loc_34,12,Cab,3,2,1,84.77,1.5999999999999999,Low
Delhi,Loc_34,13,Auto,4,4,0,51.0925,1.425,Low
Delhi,Loc_34,13,Bike,3,3,0,74.61666666666666,1.3333333333333333,Low
Delhi,Loc_34,13,Cab,4,4,0,41.212500000000006,1.6,Low
Delhi,Loc_34,14,Auto,2,2,0,76.125,1.5,Low
Delhi,Loc_34,14,Bike,5,3,2,36.92399999999999,1.28,Low
Delhi,Loc_34,14,Cab,7,6,1,46.28142857142858,1.5714285714285714,Medium
Delhi,Loc_34,15,Auto,10,6,1,32.905,1.4300000000000002,Medium
Delhi,Loc_34,15,Bike,6,3,1,38.38666666666666,1.5333333333333332,Medium
Delhi,Loc_34,15,Cab,9,6,3,53.327777777777776,1.6555555555555557,Medium
Delhi,Loc_34,16,Auto,5,4,1,53.126,1.5,Low
Delhi,Loc_34,16,Bike,10,5,4,58.404999999999994,1.5,Medium
Delhi,Loc_34,16,Cab,5,5,0,40.93,1.1800000000000002,Low
Delhi,Loc_34,17,Auto,6,3,2,79.645,1.9166666666666667,Medium
Delhi,Loc_34,17,Bike,5,3,2,51.25599999999999,1.7,Low
Delhi,Loc_34,17,Cab,5,3,2,87.69800000000001,1.6800000000000002,Low
Delhi,Loc_34,18,Auto,4,3,1,31.6225,1.775,Low
Delhi,Loc_34,18,Bike,6,2,4,53.13999999999999,1.8,Medium
Delhi,Loc_34,18,Cab,5,4,0,50.227999999999994,1.7,Low
Delhi,Loc_34,19,Auto,5,4,1,52.855999999999995,1.8,Low
Delhi,Loc_34,19,Bike,7,4,3,47.65714285714286,1.7714285714285716,Medium
Delhi,Loc_34,19,Cab,3,0,3,62.376666666666665,1.8333333333333333,Low
Delhi,Loc_34,20,Auto,7,5,2,87.72428571428573,1.8857142857142857,Medium
Delhi,Loc_34,20,Bike,2,2,0,22.495,2.1,Low
Delhi,Loc_34,20,Cab,7,4,3,52.32142857142857,1.7142857142857142,Medium
Delhi,Loc_34,21,Auto,3,3,0,47.026666666666664,1.6666666666666667,Low
Delhi,Loc_34,21,Bike,5,5,0,46.368,1.6199999999999999,Low
Delhi,Loc_34,21,Cab,7,4,2,55.597142857142856,1.4142857142857144,Medium
Delhi,Loc_34,22,Auto,6,2,3,57.965,1.5166666666666666,Medium
Delhi,Loc_34,22,Bike,2,1,1,52.5,1.5,Low
Delhi,Loc_34,22,Cab,3,2,0,100.79333333333334,1.4333333333333333,Low
Delhi,Loc_34,23,Auto,3,2,1,71.06,1.8666666666666665,Low
Delhi,Loc_34,23,Bike,5,4,1,68.168,1.64,Low
Delhi,Loc_34,23,Cab,5,2,3,43.218,1.56,Low
Delhi,Loc_35,0,Auto,10,7,3,71.449,1.69,Medium
Delhi,Loc_35,0,Bike,9,6,2,69.77777777777777,1.511111111111111,Medium
Delhi,Loc_35,0,Cab,9,6,2,63.083333333333336,1.4555555555555555,Medium
Delhi,Loc_35,1,Auto,6,6,0,40.52333333333333,1.3166666666666667,Medium
Delhi,Loc_35,1,Bike,4,3,1,104.36,1.775,Low
Delhi,Loc_35,1,Cab,6,2,3,87.72333333333334,1.4833333333333334,Medium
Delhi,Loc_35,2,Auto,7,5,1,62.932857142857145,1.6428571428571428,Medium
Delhi,Loc_35,2,Bike,5,3,1,44.972,1.58,Low
Delhi,Loc_35,2,Cab,7,6,0,80.63142857142857,1.5714285714285714,Medium
Delhi,Loc_35,3,Auto,10,5,4,60.08,1.56,Medium
Delhi,Loc_35,3,Bike,5,4,0,50.483999999999995,1.3,Low
Delhi,Loc_35,3,Cab,3,2,1,36.129999999999995,1.4333333333333333,Low
Delhi,Loc_35,4,Auto,3,3,0,72.11666666666666,1.2333333333333334,Low
Delhi,Loc_35,4,Bike,8,5,2,53.957499999999996,1.5,Medium
Delhi,Loc_35,4,Cab,5,4,1,70.042,1.5,Low
Delhi,Loc_35,5,Auto,4,2,2,95.1525,1.65,Low
Delhi,Loc_35,5,Bike,5,5,0,66.586,1.3399999999999999,Low
Delhi,Loc_35,5,Cab,7,6,1,88.28714285714285,1.8285714285714287,Medium
Delhi,Loc_35,6,Auto,5,5,0,65.142,1.64,Low
Delhi,Loc_35,6,Bike,3,3,0,110.94,1.8666666666666665,Low
Delhi,Loc_35,6,Cab,5,4,1,39.858,1.54,Low
Delhi,Loc_35,7,Auto,5,5,0,62.407999999999994,1.3599999999999999,Low
Delhi,Loc_35,7,Bike,2,1,0,45.78,1.45,Low
Delhi,Loc_35,7,Cab,7,7,0,74.0657142857143,1.3571428571428572,Medium
Delhi,Loc_35,8,Auto,6,4,1,66.20166666666667,1.7833333333333332,Medium
Delhi,Loc_35,8,Bike,7,4,3,39.49714285714286,1.7857142857142858,Medium
Delhi,Loc_35,8,Cab,8,6,1,40.945,1.625,Medium
Delhi,Loc_35,9,Auto,3,3,0,105.45666666666666,2.233333333333333,Low
Delhi,Loc_35,9,Bike,9,6,2,41.13444444444444,1.6555555555555557,Medium
Delhi,Loc_35,9,Cab,4,3,1,75.34,1.9,Low
Delhi,Loc_35,10,Auto,9,8,1,59.37555555555556,1.7000000000000002,Medium
Delhi,Loc_35,10,Bike,5,5,0,43.496,1.7,Low
Delhi,Loc_35,10,Cab,2,2,0,52.379999999999995,1.6,Low
Delhi,Loc_35,11,Auto,6,5,1,38.93,1.3833333333333335,Medium
Delhi,Loc_35,11,Bike,6,5,1,54.93333333333333,1.5,Medium
Delhi,Loc_35,11,Cab,1,1,0,7.21,1.4,Low
Delhi,Loc_35,12,Auto,4,3,0,84.32,1.25,Low
Delhi,Loc_35,12,Bike,5,5,0,40.236000000000004,1.3599999999999999,Low
Delhi,Loc_35,13,Auto,4,3,0,56.807500000000005,1.65,Low
Delhi,Loc_35,13,Bike,4,3,0,62.00750000000001,1.575,Low
Delhi,Loc_35,13,Cab,4,4,0,48.584999999999994,1.425,Low
Delhi,Loc_35,14,Auto,6,5,1,64.095,1.5333333333333332,Medium
Delhi,Loc_35,14,Bike,7,6,0,63.05428571428571,1.4714285714285715,Medium
Delhi,Loc_35,14,Cab,7,4,0,42.910000000000004,1.457142857142857,Medium
Delhi,Loc_35,15,Auto,7,6,1,54.621428571428574,1.3142857142857143,Medium
Delhi,Loc_35,15,Bike,8,5,1,64.215,1.525,Medium
Delhi,Loc_35,15,Cab,11,9,1,69.36636363636363,1.4636363636363638,Medium
Delhi,Loc_35,16,Auto,6,4,2,94.34333333333335,1.45,Medium
Delhi,Loc_35,16,Bike,5,4,1,46.61,1.7600000000000002,Low
Delhi,Loc_35,16,Cab,8,5,3,53.595,1.5,Medium
Delhi,Loc_35,17,Auto,6,5,1,24.055000000000003,1.75,Medium
Delhi,Loc_35,17,Bike,5,4,0,60.418000000000006,1.6600000000000001,Low
Delhi,Loc_35,17,Cab,7,6,1,62.41428571428571,1.9285714285714286,Medium
Delhi,Loc_35,18,Auto,6,4,2,61.21333333333333,1.9000000000000001,Medium
Delhi,Loc_35,18,Bike,8,8,0,53.69375,1.6875,Medium
Delhi,Loc_35,18,Cab,4,2,2,50.715,1.6,Low
Delhi,Loc_35,19,Auto,5,2,2,23.483999999999998,1.72,Low
Delhi,Loc_35,19,Bike,5,1,3,50.544,2.0599999999999996,Low
Delhi,Loc_35,19,Cab,4,3,0,63.2525,1.65,Low
Delhi,Loc_35,20,Auto,5,3,2,46.846,1.7600000000000002,Low
Delhi,Loc_35,20,Bike,5,2,3,31.727999999999998,1.9,Low
Delhi,Loc_35,20,Cab,11,7,2,77.84272727272727,1.7727272727272727,Medium
Delhi,Loc_35,21,Auto,4,3,1,79.745,1.625,Low
Delhi,Loc_35,21,Bike,8,7,1,64.59875,1.4375,Medium
Delhi,Loc_35,21,Cab,4,3,1,44.0,1.6,Low
Delhi,Loc_35,22,Auto,7,5,2,37.30571428571428,1.3285714285714287,Medium
Delhi,Loc_35,22,Bike,3,0,3,15.466666666666667,1.8666666666666665,Low
Delhi,Loc_35,22,Cab,4,3,1,75.0725,1.5,Low
Delhi,Loc_35,23,Auto,11,10,1,64.2090909090909,1.5909090909090908,Medium
Delhi,Loc_35,23,Bike,5,3,2,36.076,1.42,Low
Delhi,Loc_35,23,Cab,6,3,1,36.53666666666667,1.6833333333333333,Medium
Delhi,Loc_36,0,Auto,8,5,3,45.333749999999995,1.5625,Medium
Delhi,Loc_36,0,Bike,8,7,1,27.615000000000002,1.3,Medium
Delhi,Loc_36,0,Cab,6,4,2,65.40166666666666,1.6166666666666665,Medium
Delhi,Loc_36,1,Auto,10,7,3,67.00699999999999,1.53,Medium
Delhi,Loc_36,1,Bike,5,5,0,42.924,1.56,Low
Delhi,Loc_36,1,Cab,9,7,2,55.65111111111111,1.4444444444444444,Medium
Delhi,Loc_36,2,Auto,6,6,0,52.02,1.4666666666666668,Medium
Delhi,Loc_36,2,Bike,3,3,0,59.580000000000005,1.6333333333333335,Low
Delhi,Loc_36,2,Cab,7,5,2,65.56142857142858,1.6714285714285713,Medium
Delhi,Loc_36,3,Auto,8,7,1,55.16375,1.4875,Medium
Delhi,Loc_36,3,Bike,9,6,2,69.95777777777778,1.6888888888888889,Medium
Delhi,Loc_36,3,Cab,7,4,2,62.43571428571429,1.5285714285714285,Medium
Delhi,Loc_36,4,Auto,5,3,2,50.616,1.4,Low
Delhi,Loc_36,4,Bike,2,2,0,67.625,1.35,Low
Delhi,Loc_36,4,Cab,3,2,1,53.35666666666666,1.6666666666666667,Low
Delhi,Loc_36,5,Auto,8,6,2,53.5475,1.475,Medium
Delhi,Loc_36,5,Bike,6,2,3,62.916666666666664,1.55,Medium
Delhi,Loc_36,5,Cab,11,7,3,49.23181818181818,1.6181818181818182,Medium
Delhi,Loc_36,6,Auto,4,2,2,76.535,1.525,Low
Delhi,Loc_36,6,Bike,4,4,0,58.24,1.525,Low
Delhi,Loc_36,6,Cab,3,1,2,39.29333333333333,1.2666666666666666,Low
Delhi,Loc_36,7,Auto,6,4,2,92.43666666666667,1.4333333333333333,Medium
Delhi,Loc_36,7,Bike,4,3,1,46.4325,1.4,Low
Delhi,Loc_36,7,Cab,7,6,1,49.00142857142857,1.457142857142857,Medium
Delhi,Loc_36,8,Auto,10,2,8,62.34400000000001,1.8399999999999999,Medium
Delhi,Loc_36,8,Bike,4,2,2,86.67,1.75,Low
Delhi,Loc_36,8,Cab,4,3,1,47.625,1.75,Low
Delhi,Loc_36,9,Auto,4,1,2,55.605000000000004,1.975,Low
Delhi,Loc_36,9,Bike,4,3,1,44.8925,1.6,Low
Delhi,Loc_36,9,Cab,6,5,1,58.961666666666666,1.6500000000000001,Medium
Delhi,Loc_36,10,Auto,4,3,1,32.9025,1.675,Low
Delhi,Loc_36,10,Bike,5,1,3,41.918,1.86,Low
Delhi,Loc_36,10,Cab,3,1,2,52.39333333333334,2.033333333333333,Low
Delhi,Loc_36,11,Auto,6,5,0,79.415,1.3499999999999999,Medium
Delhi,Loc_36,11,Bike,5,5,0,37.822,1.6199999999999999,Low
Delhi,Loc_36,11,Cab,6,5,1,23.67,1.5333333333333332,Medium
Delhi,Loc_36,12,Auto,7,6,1,43.80428571428571,1.3571428571428572,Medium
Delhi,Loc_36,12,Bike,2,0,2,92.5,1.85,Low
Delhi,Loc_36,12,Cab,4,3,0,44.6575,1.275,Low
Delhi,Loc_36,13,Auto,7,5,2,68.77857142857142,1.4428571428571428,Medium
Delhi,Loc_36,13,Bike,4,3,0,46.1975,1.325,Low
Delhi,Loc_36,13,Cab,7,6,1,78.74714285714286,1.4000000000000001,Medium
Delhi,Loc_36,14,Auto,3,3,0,57.34,1.5333333333333332,Low
Delhi,Loc_36,14,Bike,3,2,1,35.37,1.4000000000000001,Low
Delhi,Loc_36,14,Cab,11,10,1,81.36181818181818,1.4909090909090907,Medium
Delhi,Loc_36,15,Auto,8,5,0,67.0725,1.4625,Medium
Delhi,Loc_36,15,Bike,7,4,3,93.20857142857143,1.5857142857142856,Medium
Delhi,Loc_36,15,Cab,4,3,1,55.565,1.45,Low
Delhi,Loc_36,16,Auto,5,5,0,50.198,1.52,Low
Delhi,Loc_36,16,Bike,10,5,4,70.199,1.5,Medium
Delhi,Loc_36,16,Cab,7,7,0,53.24285714285714,1.457142857142857,Medium
Delhi,Loc_36,17,Auto,9,6,3,57.095555555555556,1.7444444444444445,Medium
Delhi,Loc_36,17,Bike,5,4,1,90.84400000000001,1.58,Low
Delhi,Loc_36,17,Cab,6,3,2,58.44333333333333,1.8333333333333333,Medium
Delhi,Loc_36,18,Auto,5,3,1,71.534,1.6200000000000003,Low
Delhi,Loc_36,18,Bike,3,2,1,55.696666666666665,1.9000000000000001,Low
Delhi,Loc_36,18,Cab,3,3,0,43.58666666666667,1.6333333333333335,Low
Delhi,Loc_36,19,Auto,5,3,2,46.064,1.8399999999999999,Low
Delhi,Loc_36,19,Bike,4,4,0,68.5925,1.9,Low
Delhi,Loc_36,19,Cab,6,5,1,37.91833333333333,1.5999999999999999,Medium
Delhi,Loc_36,20,Auto,4,2,1,44.792500000000004,1.8,Low
Delhi,Loc_36,20,Bike,4,2,1,70.9375,2.15,Low
Delhi,Loc_36,20,Cab,7,4,2,62.76428571428572,1.8571428571428572,Medium
Delhi,Loc_36,21,Auto,4,4,0,59.760000000000005,1.3,Low
Delhi,Loc_36,21,Bike,7,3,2,35.89857142857143,1.5714285714285714,Medium
Delhi,Loc_36,21,Cab,4,3,0,49.6175,1.4,Low
Delhi,Loc_36,22,Auto,7,4,1,102.00428571428571,1.5999999999999999,Medium
Delhi,Loc_36,22,Bike,4,4,0,44.53,1.25,Low
Delhi,Loc_36,22,Cab,7,4,3,64.80714285714285,1.5857142857142856,Medium
Delhi,Loc_36,23,Auto,4,2,2,98.2475,1.575,Low
Delhi,Loc_36,23,Bike,6,5,0,72.28333333333333,1.5666666666666667,Medium
Delhi,Loc_36,23,Cab,3,3,0,85.20666666666666,1.5,Low
Delhi,Loc_37,0,Auto,6,3,2,39.835,1.7166666666666668,Medium
Delhi,Loc_37,0,Bike,8,5,2,67.5725,1.5375,Medium
Delhi,Loc_37,0,Cab,4,2,2,45.9475,1.65,Low
Delhi,Loc_37,1,Auto,8,6,1,72.67,1.6375,Medium
Delhi,Loc_37,1,Bike,6,2,3,89.02,1.8166666666666667,Medium
Delhi,Loc_37,1,Cab,5,5,0,42.696,1.42,Low
Delhi,Loc_37,2,Auto,10,9,1,51.725,1.65,Medium
Delhi,Loc_37,2,Bike,7,3,3,69.84857142857143,1.5857142857142856,Medium
Delhi,Loc_37,2,Cab,3,1,2,37.04,1.5999999999999999,Low
Delhi,Loc_37,3,Auto,8,5,3,80.08375,1.55,Medium
Delhi,Loc_37,3,Bike,5,2,3,65.966,1.56,Low
Delhi,Loc_37,3,Cab,11,7,3,83.97,1.4454545454545453,Medium
Delhi,Loc_37,4,Auto,1,1,0,21.6,1.0,Low
Delhi,Loc_37,4,Bike,7,4,2,37.48142857142857,1.6428571428571428,Medium
Delhi,Loc_37,4,Cab,4,1,2,46.0275,1.475,Low
Delhi,Loc_37,5,Auto,3,2,0,57.24333333333334,1.6666666666666667,Low
Delhi,Loc_37,5,Bike,5,3,2,73.108,1.48,Low
Delhi,Loc_37,5,Cab,4,2,2,57.2075,1.575,Low
Delhi,Loc_37,6,Auto,10,6,2,48.557,1.5699999999999998,Medium
Delhi,Loc_37,6,Bike,9,7,2,49.96333333333334,1.3666666666666667,Medium
Delhi,Loc_37,6,Cab,4,3,1,48.0,1.625,Low
Delhi,Loc_37,7,Auto,4,2,0,76.07499999999999,1.725,Low
Delhi,Loc_37,7,Bike,8,3,3,59.70125,1.525,Medium
Delhi,Loc_37,7,Cab,4,4,0,77.21249999999999,1.6,Low
Delhi,Loc_37,8,Auto,7,3,3,65.08714285714287,1.8142857142857143,Medium
Delhi,Loc_37,8,Bike,5,3,1,56.412,1.8199999999999998,Low
Delhi,Loc_37,8,Cab,7,6,1,64.51857142857143,1.7571428571428573,Medium
Delhi,Loc_37,9,Auto,6,4,2,61.26333333333333,1.8,Medium
Delhi,Loc_37,9,Bike,4,3,1,74.9775,1.65,Low
Delhi,Loc_37,9,Cab,8,4,3,73.38374999999999,1.7750000000000001,Medium
Delhi,Loc_37,10,Auto,10,8,0,53.587,1.7,Medium
Delhi,Loc_37,10,Bike,7,4,3,48.38714285714286,1.9857142857142858,Medium
Delhi,Loc_37,10,Cab,5,2,2,85.788,1.8800000000000001,Low
Delhi,Loc_37,11,Auto,7,3,3,61.99428571428571,1.3857142857142857,Medium
Delhi,Loc_37,11,Bike,5,2,3,75.49,1.48,Low
Delhi,Loc_37,11,Cab,5,4,1,66.89200000000001,1.6199999999999999,Low
Delhi,Loc_37,12,Auto,14,10,3,56.722142857142856,1.3714285714285714,Medium
Delhi,Loc_37,12,Bike,5,4,0,86.00800000000001,1.5,Low
Delhi,Loc_37,12,Cab,5,2,2,35.28,1.48,Low
Delhi,Loc_37,13,Auto,10,5,4,34.325,1.49,Medium
Delhi,Loc_37,13,Bike,4,3,0,33.93,1.55,Low
Delhi,Loc_37,13,Cab,6,3,2,88.81333333333333,1.5166666666666666,Medium
Delhi,Loc_37,14,Auto,7,6,0,55.97714285714286,1.4000000000000001,Medium
Delhi,Loc_37,14,Bike,7,4,2,59.01571428571429,1.4000000000000001,Medium
Delhi,Loc_37,14,Cab,5,3,1,65.16799999999999,1.3800000000000001,Low
Delhi,Loc_37,15,Auto,4,4,0,70.9925,1.45,Low
Delhi,Loc_37,15,Bike,3,0,3,37.10333333333333,1.5333333333333332,Low
Delhi,Loc_37,15,Cab,6,5,1,61.754999999999995,1.5666666666666667,Medium
Delhi,Loc_37,16,Auto,6,2,2,83.17166666666667,1.6500000000000001,Medium
Delhi,Loc_37,16,Bike,7,7,0,39.675714285714285,1.5142857142857142,Medium
Delhi,Loc_37,16,Cab,7,7,0,52.95142857142857,1.4428571428571428,Medium
Delhi,Loc_37,17,Auto,4,2,2,104.73750000000001,1.7,Low
Delhi,Loc_37,17,Bike,4,3,1,72.29249999999999,1.75,Low
Delhi,Loc_37,17,Cab,4,3,1,95.6075,2.0999999999999996,Low
Delhi,Loc_37,18,Auto,3,3,0,67.83666666666666,1.9000000000000001,Low
Delhi,Loc_37,18,Bike,4,3,0,47.3525,1.5750000000000002,Low
Delhi,Loc_37,18,Cab,8,5,1,46.24375,1.625,Medium
Delhi,Loc_37,19,Auto,8,5,2,58.38875,1.85,Medium
Delhi,Loc_37,19,Bike,3,1,2,28.186666666666667,1.7,Low
Delhi,Loc_37,19,Cab,5,3,2,47.898,1.78,Low
Delhi,Loc_37,20,Auto,4,3,1,35.1875,1.7999999999999998,Low
Delhi,Loc_37,20,Bike,6,5,1,57.79,1.8166666666666667,Medium
Delhi,Loc_37,20,Cab,2,0,2,52.985,1.6,Low
Delhi,Loc_37,21,Auto,7,4,2,68.90571428571428,1.6714285714285713,Medium
Delhi,Loc_37,21,Bike,11,7,1,77.26181818181819,1.5363636363636362,Medium
Delhi,Loc_37,21,Cab,7,5,0,81.77857142857144,1.4142857142857141,Medium
Delhi,Loc_37,22,Auto,4,1,3,100.785,1.775,Low
Delhi,Loc_37,22,Bike,11,6,2,54.157272727272726,1.5,Medium
Delhi,Loc_37,22,Cab,5,4,1,38.864,1.64,Low
Delhi,Loc_37,23,Auto,2,0,1,51.605000000000004,1.8,Low
Delhi,Loc_37,23,Bike,3,1,2,68.72666666666667,1.6666666666666667,Low
Delhi,Loc_37,23,Cab,6,4,2,41.21666666666667,1.1833333333333333,Medium
Delhi,Loc_38,0,Auto,7,6,1,64.19571428571429,1.5714285714285714,Medium
Delhi,Loc_38,0,Bike,3,2,0,99.26333333333334,1.5333333333333332,Low
Delhi,Loc_38,0,Cab,8,6,2,48.3,1.5625,Medium
Delhi,Loc_38,1,Auto,6,5,0,61.97333333333333,1.3,Medium
Delhi,Loc_38,1,Bike,4,3,1,55.6425,1.475,Low
Delhi,Loc_38,1,Cab,4,4,0,62.3825,1.5,Low
Delhi,Loc_38,2,Auto,9,9,0,63.73222222222223,1.5333333333333334,Medium
Delhi,Loc_38,2,Bike,7,5,2,84.35857142857142,1.5428571428571427,Medium
Delhi,Loc_38,2,Cab,5,4,1,93.124,1.64,Low
Delhi,Loc_38,3,Auto,1,1,0,72.31,1.8,Low
Delhi,Loc_38,3,Bike,10,8,2,60.822,1.59,Medium
Delhi,Loc_38,3,Cab,7,6,1,59.667142857142856,1.4428571428571428,Medium
Delhi,Loc_38,4,Auto,7,3,3,50.61571428571428,1.6571428571428573,Medium
Delhi,Loc_38,4,Bike,7,6,1,61.33142857142857,1.4714285714285715,Medium
Delhi,Loc_38,4,Cab,8,4,3,61.9775,1.6375,Medium
Delhi,Loc_38,5,Auto,6,4,2,75.67,1.6333333333333335,Medium
Delhi,Loc_38,5,Bike,6,5,1,79.17166666666667,1.5999999999999999,Medium
Delhi,Loc_38,5,Cab,3,3,0,55.17333333333334,1.3,Low
Delhi,Loc_38,6,Auto,5,5,0,70.70400000000001,1.3,Low
Delhi,Loc_38,6,Bike,5,3,2,69.708,1.58,Low
Delhi,Loc_38,6,Cab,7,6,1,67.32714285714285,1.5,Medium
Delhi,Loc_38,7,Auto,4,4,0,57.45,1.375,Low
Delhi,Loc_38,7,Bike,4,4,0,62.1825,1.3,Low
Delhi,Loc_38,7,Cab,5,4,1,51.612,1.48,Low
Delhi,Loc_38,8,Auto,3,2,0,80.61333333333334,1.7,Low
Delhi,Loc_38,8,Bike,1,0,0,142.65,2.0,Low
Delhi,Loc_38,8,Cab,4,2,1,56.627500000000005,1.75,Low
Delhi,Loc_38,9,Auto,6,3,1,76.015,1.8666666666666665,Medium
Delhi,Loc_38,9,Bike,1,0,1,86.91,1.7,Low
Delhi,Loc_38,9,Cab,6,2,3,27.61666666666667,1.8166666666666667,Medium
Delhi,Loc_38,10,Auto,6,4,1,60.81666666666667,1.8,Medium
Delhi,Loc_38,10,Bike,2,1,1,97.33000000000001,1.9500000000000002,Low
Delhi,Loc_38,10,Cab,4,3,1,91.065,1.7249999999999999,Low
Delhi,Loc_38,11,Auto,2,1,1,54.475,1.85,Low
Delhi,Loc_38,11,Bike,2,1,0,54.235,1.9,Low
Delhi,Loc_38,11,Cab,4,2,1,55.1,1.575,Low
Delhi,Loc_38,12,Auto,8,6,2,61.49125000000001,1.3875,Medium
Delhi,Loc_38,12,Bike,4,3,1,34.4975,1.325,Low
Delhi,Loc_38,12,Cab,3,3,0,95.36333333333333,1.4666666666666668,Low
Delhi,Loc_38,13,Auto,4,2,2,47.8975,1.575,Low
Delhi,Loc_38,13,Bike,7,4,2,59.49571428571429,1.5142857142857142,Medium
Delhi,Loc_38,13,Cab,6,6,0,49.88999999999999,1.3166666666666667,Medium
